pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus,,2368
469013495,Problems_HOL_bool_free_only/ANA/ANA125^1.p,9384319,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.328471,0.486792,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013489,Problems_HOL_bool_free_only/ANA/ANA126^1.p,9384165,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,23.6025,6.57045,34943124,Theorem,Theorem,THM-CRf,CRf,THM,,
469013492,Problems_HOL_bool_free_only/ANA/ANA127^1.p,9384191,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,10.45,3.12618,35051968,Theorem,Theorem,THM-CRf,CRf,THM,,
469013528,Problems_HOL_bool_free_only/ALG/ALG001^5.p,9395961,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.305313,0.537909,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013504,Problems_HOL_bool_free_only/ALG/ALG270^5.p,9395600,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.202517,0.376219,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013522,Problems_HOL_bool_free_only/ALG/ALG280^5.p,9395933,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.348495,0.525194,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013513,Problems_HOL_bool_free_only/ALG/ALG281^5.p,9395744,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.350705,0.4971,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013510,Problems_HOL_bool_free_only/ALG/ALG282^5.p,9395688,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.353812,0.486712,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013498,Problems_HOL_bool_free_only/ALG/ALG283^5.p,9395588,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.362829,0.549033,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013501,Problems_HOL_bool_free_only/ALG/ALG284^5.p,9395593,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.3481,0.49669,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013507,Problems_HOL_bool_free_only/ALG/ALG285^5.p,9395675,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.384974,0.528413,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013516,Problems_HOL_bool_free_only/ALG/ALG286^5.p,9395746,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.278913,0.451735,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013519,Problems_HOL_bool_free_only/ALG/ALG287^5.p,9395919,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.297317,0.480396,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013525,Problems_HOL_bool_free_only/ALG/ALG298^5.p,9395947,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.414365,0.479084,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013531,Problems_HOL_bool_free_only/DAT/DAT056^1.p,9379932,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.456505,0.549263,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013534,Problems_HOL_bool_free_only/COM/COM024^5.p,9376115,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.331643,0.504091,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013537,Problems_HOL_bool_free_only/CSR/CSR142^3.p,9370463,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.152795,0.392556,119288,GaveUp,CounterSatisfiable,GUP-Non,Non,GUP,,
469013540,Problems_HOL_bool_free_only/CAT/CAT038^1.p,9369515,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.58023,0.585345,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013543,Problems_HOL_bool_free_only/CAT/CAT038^2.p,9369558,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.600412,0.610026,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013546,Problems_HOL_bool_free_only/GRP/GRP001^5.p,9377034,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.337604,0.49727,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013549,Problems_HOL_bool_free_only/LCL/LCL732^5.p,9386489,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.16754,0.425419,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013651,Problems_HOL_bool_free_only/NUM/NUM016^5.p,9374877,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.362676,0.499323,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013660,Problems_HOL_bool_free_only/NUM/NUM020^1.p,9374903,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.331998,0.566012,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013558,Problems_HOL_bool_free_only/NUM/NUM021^1.p,9374349,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.01,276.118,34439072,--,Theorem,UNK-Non,Non,UNK,,
469013765,Problems_HOL_bool_free_only/NUM/NUM415^1.p,9375569,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.209384,0.423079,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013612,Problems_HOL_bool_free_only/NUM/NUM416^1.p,9374610,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.864682,1.02756,33704448,Theorem,Theorem,THM-CRf,CRf,THM,,
469013684,Problems_HOL_bool_free_only/NUM/NUM417^1.p,9375009,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,75.2749,75.4418,33723720,Theorem,Theorem,THM-CRf,CRf,THM,,
469013597,Problems_HOL_bool_free_only/NUM/NUM418^1.p,9374515,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.240428,0.446098,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013696,Problems_HOL_bool_free_only/NUM/NUM419^1.p,9375089,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.28371,0.457364,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013639,Problems_HOL_bool_free_only/NUM/NUM635^1.p,9374810,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.180381,0.434609,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013804,Problems_HOL_bool_free_only/NUM/NUM639^1.p,9375854,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.168289,0.36999,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013630,Problems_HOL_bool_free_only/NUM/NUM640^1.p,9374757,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.18299,0.446481,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013585,Problems_HOL_bool_free_only/NUM/NUM641^1.p,9374475,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.163978,0.398871,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013807,Problems_HOL_bool_free_only/NUM/NUM642^1.p,9375886,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.170723,0.414435,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013576,Problems_HOL_bool_free_only/NUM/NUM648^1.p,9374415,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.197345,0.363291,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013705,Problems_HOL_bool_free_only/NUM/NUM660^1.p,9375146,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.17437,0.345284,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013768,Problems_HOL_bool_free_only/NUM/NUM668^1.p,9375625,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.159939,0.333126,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013714,Problems_HOL_bool_free_only/NUM/NUM669^1.p,9375206,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.176018,0.416062,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013747,Problems_HOL_bool_free_only/NUM/NUM671^1.p,9375455,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.153058,0.369525,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013657,Problems_HOL_bool_free_only/NUM/NUM672^1.p,9374885,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.205868,0.427637,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013552,Problems_HOL_bool_free_only/NUM/NUM673^1.p,9374329,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.219418,0.361279,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013567,Problems_HOL_bool_free_only/NUM/NUM674^1.p,9374366,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.153393,0.677076,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013756,Problems_HOL_bool_free_only/NUM/NUM676^1.p,9375497,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.184113,0.426394,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013783,Problems_HOL_bool_free_only/NUM/NUM677^1.p,9375717,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.240752,0.399836,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013726,Problems_HOL_bool_free_only/NUM/NUM683^1.p,9375301,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.22137,0.382751,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013720,Problems_HOL_bool_free_only/NUM/NUM684^1.p,9375261,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.277,0.378067,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013735,Problems_HOL_bool_free_only/NUM/NUM692^1.p,9375327,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.310092,0.453819,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013801,Problems_HOL_bool_free_only/NUM/NUM694^1.p,9375844,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.161802,0.390375,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013591,Problems_HOL_bool_free_only/NUM/NUM697^1.p,9374493,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.169904,0.342327,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013579,Problems_HOL_bool_free_only/NUM/NUM699^1.p,9374419,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.171667,0.424379,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013678,Problems_HOL_bool_free_only/NUM/NUM700^1.p,9375005,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.200178,0.448851,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013609,Problems_HOL_bool_free_only/NUM/NUM701^1.p,9374602,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.170946,0.38293,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013717,Problems_HOL_bool_free_only/NUM/NUM703^1.p,9375234,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.176107,0.418858,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013603,Problems_HOL_bool_free_only/NUM/NUM706^1.p,9374587,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.156973,0.386568,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013687,Problems_HOL_bool_free_only/NUM/NUM707^1.p,9375041,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.181958,0.432081,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013600,Problems_HOL_bool_free_only/NUM/NUM708^1.p,9374561,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.157374,0.400599,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013690,Problems_HOL_bool_free_only/NUM/NUM709^1.p,9375070,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.17386,0.418136,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013798,Problems_HOL_bool_free_only/NUM/NUM726^1.p,9375757,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.163733,0.411672,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013744,Problems_HOL_bool_free_only/NUM/NUM727^1.p,9375435,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.421089,0.510838,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013792,Problems_HOL_bool_free_only/NUM/NUM728^1.p,9375738,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.195469,0.414384,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013750,Problems_HOL_bool_free_only/NUM/NUM729^1.p,9375457,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.195295,0.778206,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013711,Problems_HOL_bool_free_only/NUM/NUM736^1.p,9375169,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.185413,0.357245,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013771,Problems_HOL_bool_free_only/NUM/NUM737^1.p,9375636,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,22.0431,6.41558,35216360,Theorem,Theorem,THM-CRf,CRf,THM,,
469013702,Problems_HOL_bool_free_only/NUM/NUM738^1.p,9375143,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.302133,0.373728,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013669,Problems_HOL_bool_free_only/NUM/NUM740^1.p,9374939,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.186315,0.416932,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013621,Problems_HOL_bool_free_only/NUM/NUM741^1.p,9374669,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,1.31346,0.847722,34258636,Theorem,Theorem,THM-CRf,CRf,THM,,
469013666,Problems_HOL_bool_free_only/NUM/NUM747^1.p,9374924,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.207074,0.449775,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013618,Problems_HOL_bool_free_only/NUM/NUM748^1.p,9374636,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.291195,0.423585,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013675,Problems_HOL_bool_free_only/NUM/NUM749^1.p,9374992,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.172864,0.420344,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013561,Problems_HOL_bool_free_only/NUM/NUM750^1.p,9374356,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.207228,0.378232,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013645,Problems_HOL_bool_free_only/NUM/NUM751^1.p,9374857,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.294686,0.458146,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013753,Problems_HOL_bool_free_only/NUM/NUM752^1.p,9375482,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.205948,0.416636,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013777,Problems_HOL_bool_free_only/NUM/NUM753^1.p,9375707,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.295618,0.403665,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013795,Problems_HOL_bool_free_only/NUM/NUM754^1.p,9375746,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.335276,0.59032,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013642,Problems_HOL_bool_free_only/NUM/NUM758^1.p,9374830,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.33112,0.450314,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013573,Problems_HOL_bool_free_only/NUM/NUM759^1.p,9374410,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.310833,0.528769,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013738,Problems_HOL_bool_free_only/NUM/NUM760^1.p,9375360,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.30986,0.495729,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013729,Problems_HOL_bool_free_only/NUM/NUM767^1.p,9375316,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.329302,0.461684,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013741,Problems_HOL_bool_free_only/NUM/NUM769^1.p,9375391,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.20525,0.435585,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013762,Problems_HOL_bool_free_only/NUM/NUM770^1.p,9375550,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.485442,0.597639,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013723,Problems_HOL_bool_free_only/NUM/NUM771^1.p,9375268,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.235563,0.388887,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013564,Problems_HOL_bool_free_only/NUM/NUM781^1.p,9374362,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.142407,0.339894,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013624,Problems_HOL_bool_free_only/NUM/NUM781^2.p,9374744,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.155597,0.428895,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013693,Problems_HOL_bool_free_only/NUM/NUM781^3.p,9375082,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.150423,0.384419,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013780,Problems_HOL_bool_free_only/NUM/NUM782^1.p,9375709,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.147111,0.365753,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013699,Problems_HOL_bool_free_only/NUM/NUM792^1.p,9375117,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.22771,0.348589,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013774,Problems_HOL_bool_free_only/NUM/NUM793^1.p,9375675,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.222708,0.357976,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013708,Problems_HOL_bool_free_only/NUM/NUM795^1.p,9375153,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.295446,0.437265,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013663,Problems_HOL_bool_free_only/NUM/NUM796^1.p,9374921,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.259355,0.39804,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013672,Problems_HOL_bool_free_only/NUM/NUM798^1.p,9374991,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.219225,0.503974,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013615,Problems_HOL_bool_free_only/NUM/NUM799^1.p,9374634,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,10.4761,2.99894,34455836,Theorem,Theorem,THM-CRf,CRf,THM,,
469013582,Problems_HOL_bool_free_only/NUM/NUM800^1.p,9374464,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.06,276.216,34453724,--,Theorem,UNK-Non,Non,UNK,,
469013627,Problems_HOL_bool_free_only/NUM/NUM801^1.p,9374752,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.382202,0.516409,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013555,Problems_HOL_bool_free_only/NUM/NUM803^5.p,9374333,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.150458,0.403754,119288,GaveUp,CounterSatisfiable,GUP-Non,Non,GUP,,
469013570,Problems_HOL_bool_free_only/NUM/NUM804^5.p,9374371,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.169848,0.37161,119288,GaveUp,CounterSatisfiable,GUP-Non,Non,GUP,,
469013648,Problems_HOL_bool_free_only/NUM/NUM805^5.p,9374874,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.164596,0.332825,119288,GaveUp,CounterSatisfiable,GUP-Non,Non,GUP,,
469013759,Problems_HOL_bool_free_only/NUM/NUM806^5.p,9375499,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.310273,0.593181,119288,GaveUp,CounterSatisfiable,GUP-Non,Non,GUP,,
469013786,Problems_HOL_bool_free_only/NUM/NUM807^5.p,9375723,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.02,192.643,34676180,--,CounterSatisfiable,UNK-Non,Non,UNK,,
469013594,Problems_HOL_bool_free_only/NUM/NUM827^5.p,9374514,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,18.3753,7.51595,34293208,Theorem,Theorem,THM-CRf,CRf,THM,,
469013681,Problems_HOL_bool_free_only/NUM/NUM828^5.p,9375006,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.07,91.2709,46458788,--,Unknown,UNK-Non,Non,UNK,,
469013606,Problems_HOL_bool_free_only/NUM/NUM829^5.p,9374601,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.15,112.919,55397728,--,Unknown,UNK-Non,Non,UNK,,
469013636,Problems_HOL_bool_free_only/NUM/NUM830^5.p,9374771,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.330844,0.403386,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013588,Problems_HOL_bool_free_only/NUM/NUM924^1.p,9374478,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.827754,0.973161,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013654,Problems_HOL_bool_free_only/NUM/NUM924^2.p,9374881,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,2.98604,3.10273,33769864,Theorem,Theorem,THM-CRf,CRf,THM,,
469013633,Problems_HOL_bool_free_only/NUM/NUM925^1.p,9374765,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.866964,1.02092,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013732,Problems_HOL_bool_free_only/NUM/NUM926^1.p,9375325,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.818251,0.984709,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013789,Problems_HOL_bool_free_only/NUM/NUM926^2.p,9375724,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,4.77549,3.66344,34139420,Theorem,Theorem,THM-CRf,CRf,THM,,
469013810,Problems_HOL_bool_free_only/NUN/NUN021^1.p,9369185,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.19525,0.431261,119288,GaveUp,Satisfiable,GUP-Non,Non,GUP,,
469013813,Problems_HOL_bool_free_only/SET/SET043^5.p,9370798,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.326173,0.493071,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013816,Problems_HOL_bool_free_only/SET/SET044^5.p,9370807,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.241476,0.372102,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013819,Problems_HOL_bool_free_only/SET/SET045^5.p,9371104,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.156952,0.343066,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013822,Problems_HOL_bool_free_only/SET/SET046^5.p,9371652,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.306923,0.4807,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013825,Problems_HOL_bool_free_only/SET/SET062^6.p,9371830,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.147106,0.403731,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013870,Problems_HOL_bool_free_only/PUZ/PUZ031^5.p,9369390,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.376248,0.482801,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013834,Problems_HOL_bool_free_only/PUZ/PUZ047^5.p,9369257,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.338035,0.474361,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013840,Problems_HOL_bool_free_only/PUZ/PUZ088^5.p,9369282,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.218808,0.418084,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013849,Problems_HOL_bool_free_only/PUZ/PUZ090^5.p,9369295,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.215788,0.42556,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013837,Problems_HOL_bool_free_only/PUZ/PUZ091^5.p,9369260,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.392162,0.445824,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013873,Problems_HOL_bool_free_only/PUZ/PUZ092^5.p,9369394,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.428887,0.582434,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013855,Problems_HOL_bool_free_only/PUZ/PUZ093^5.p,9369326,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.76589,0.880868,33833608,Theorem,Theorem,THM-CRf,CRf,THM,,
469013852,Problems_HOL_bool_free_only/PUZ/PUZ094^5.p,9369323,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.370537,0.508364,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013867,Problems_HOL_bool_free_only/PUZ/PUZ127^5.p,9369383,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,20.36,5.68749,34892344,Theorem,Theorem,THM-CRf,CRf,THM,,
469013876,Problems_HOL_bool_free_only/PUZ/PUZ140^1.p,9369401,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.175534,0.368928,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013858,Problems_HOL_bool_free_only/PUZ/PUZ140^2.p,9369347,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.206314,0.445709,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013864,Problems_HOL_bool_free_only/PUZ/PUZ141^1.p,9369375,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.339282,0.509193,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013843,Problems_HOL_bool_free_only/PUZ/PUZ142^1.p,9369284,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.427385,0.497601,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013831,Problems_HOL_bool_free_only/PUZ/PUZ143^1.p,9369214,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.61,79.758,35245836,--,CounterSatisfiable,UNK-Non,Non,UNK,,
469013828,Problems_HOL_bool_free_only/PUZ/PUZ144^1.p,9369211,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,45.0902,32.9413,34593612,Theorem,Theorem,THM-CRf,CRf,THM,,
469013846,Problems_HOL_bool_free_only/PUZ/PUZ145^1.p,9369290,Leo-III---1.4,25865,Leo-III---1.4,343517,timeout (cpu),300.05,276.124,34398592,--,Theorem,UNK-Non,Non,UNK,,
469013861,Problems_HOL_bool_free_only/PUZ/PUZ146^1.p,9369373,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.183359,0.44797,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013942,Problems_HOL_bool_free_only/SYN/SYN036^5.p,9381586,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.432065,0.594777,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013918,Problems_HOL_bool_free_only/SYN/SYN049^5.p,9381419,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.303294,0.521788,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
469013912,Problems_HOL_bool_free_only/SYN/SYN051^5.p,9381341,Leo-III---1.4,25865,Leo-III---1.4,343517,complete,0.206185,0.485368,119288,Theorem,Theorem,THM-CRf,CRf,THM,,
